Quota,Category,State,Institute,Course,Fee,Stipend Year 1,Bond Years,Bond Penalty,Beds,CR 2023 1,CR 2023 2,CR 2023 3,CR 2023 4,CR 2023 5,CR 2024 1,CR 2024 2,CR 2024 3,CR 2024 4,CR 2024 5
UP-Govt Quota,UR,Uttar Pradesh,"Govt Med Coll, Kannauj",PHARMACOLOGY,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",470,-,-,1241(1),750(1),-,1219(1),6604(1),-,-,-
UP-Govt Quota,SC,Uttar Pradesh,"Govt IMS, Kasna",BIOCHEMISTRY,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",500,-,-,-,-,-,6948(1),6666(1),-,-,-
UP-Govt Quota,EW,Uttar Pradesh,"Govt Med Coll, Firozobad",MICROBIOLOGY,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",517,-,-,-,-,-,6984(1),-,-,-,-
UP-Govt Quota,BC-PH,Uttar Pradesh,"MLN Med Coll, Allahabad",ANAESTHESIOLOGY,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",Info Not Available,-,-,-,-,-,7256(1),-,-,-,-
UP-Govt Quota,ST,Uttar Pradesh,"Govt IMS, Kasna",MICROBIOLOGY,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",500,-,-,-,-,-,7272(1),-,-,-,-
UP-Govt Quota,EW,Uttar Pradesh,"Dr RML IMS, Lucknow",PHYSIOLOGY,"₹37,500*","₹1,08,672",2*,"₹40,00,000*",Info Not Available,-,-,-,-,-,7502(1),-,-,-,-
UP-Govt Quota,EW,Uttar Pradesh,"Govt Allopathic Med Coll,Banda",PHYSIOLOGY,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",430,-,-,-,-,-,7705(1),-,-,-,-
UP-Govt Quota,UR,Uttar Pradesh,"Dr RML IMS, Lucknow",PHARMACOLOGY,"₹37,500*","₹1,08,672",2*,"₹40,00,000*",Info Not Available,3962(2),4302(2),-,703(1),-,-,-,-,-,7919(1)
UP-Govt Quota,SC,Uttar Pradesh,"Govt Med Coll, Kannauj",PHYSIOLOGY,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",470,-,-,-,-,-,7862(1),8029(1),-,-,-
UP-Govt Quota,SC-PH,Uttar Pradesh,"Auton. State Med Coll, Ayodhya",SPM,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",-,-,-,-,-,-,8043(1),-,-,-,-
UP Priv-Open Quota,UR,Uttar Pradesh,"Hind IMS, Sitapur",BIOCHEMISTRY,₹0*,"₹30,000",1*,₹0*,700,-,-,4454(3),-,-,-,-,-,-,9313(1)
UP-Govt Quota,UR,Uttar Pradesh,"GSVM Med Coll, Kanpur",ANATOMY,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",2083,-,-,-,-,-,-,-,-,9824(1),-
UP Priv-Open Quota,UR,Uttar Pradesh,Muzaffarnagar Medical College,BIOCHEMISTRY,"₹8,93,521*","₹56,100*",1*,₹0*,857,-,-,4513(1),-,-,-,-,-,9836(1),-
UP-Govt Quota,SC,Uttar Pradesh,"S N Med Coll, Agra",FORENSIC MEDICINE,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",976,3006(1),4982(1),-,-,-,-,-,-,9850(1),-
UP Priv-Open Quota,UR,Uttar Pradesh,"Rohilkhand Med Coll, Bareilly",PHARMACOLOGY,"₹50,000*","₹24,000*",0,₹0,720,-,-,4449(4),-,-,-,-,-,-,9907(1)
UP Priv-Open Quota,UR,Uttar Pradesh,"Hind IMS, Barabanki",BIOCHEMISTRY,₹0*,"₹35,000",1*,₹0*,580,-,-,4320(1),-,-,-,-,-,9954(1),-
UP-Govt Quota,UR,Uttar Pradesh,"Govt Med Coll, Bahraich",ANATOMY,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",-,-,-,-,-,-,-,-,-,9969(1),10309(1)
UP Priv-Open Quota,UR,Uttar Pradesh,"Heritage IMS, Varanasi",MICROBIOLOGY,"₹5,00,000*","₹21,000",0,₹0,735,-,-,3884(1),1871(1),988(1),-,-,-,-,10491(1)
UP Priv-Open Quota,UR,Uttar Pradesh,"Era Lucknow Med Coll, Lucknow",PHARMACOLOGY,"₹6,00,000*",₹0*,0,₹0,850,-,-,3232(1),-,-,-,-,-,-,10541(2)
UP Priv-Open Quota,UR,Uttar Pradesh,"Mayo IMS, Barabanki",PHARMACOLOGY,"₹5,00,000*","₹14,000*",0*,₹0*,736,-,-,4398(3),2007(1),-,-,-,-,-,10557(1)
UP Priv-Open Quota,UR,Uttar Pradesh,"Teerthanker Med Coll,Moradabad",MICROBIOLOGY,"₹10,000*",Info not available*,0,₹0,1000,-,-,3599(2),1677(1),-,-,-,-,10214(1),10571(2)
UP Priv-Open Quota,UR,Uttar Pradesh,"Teerthanker Med Coll,Moradabad",BIOCHEMISTRY,"₹10,000*",Info not available*,0,₹0,1000,-,-,4372(1),2099(2),-,-,-,-,-,10581(2)
UP Priv-Open Quota,UR,Uttar Pradesh,"SRMS IMS, Bareilly",BIOCHEMISTRY,"₹36,000*","₹32,000*",1*,₹0*,950,-,-,4590(1),-,-,-,-,-,-,10633(1)
UP Priv-Open Quota,UR,Uttar Pradesh,Muzaffarnagar Medical College,SPM,"₹8,93,521*","₹56,100*",1*,₹0*,857,-,-,2780(2),-,-,-,-,-,-,10638(2)
UP Priv-Open Quota,UR,Uttar Pradesh,"IIMSR, Lucknow",BIOCHEMISTRY,"₹6,00,000*",Info not available*,0,₹0,540,-,-,4717(2),2171(1),-,-,-,-,-,10671(1)
UP Priv-Open Quota,UR,Uttar Pradesh,"Heritage IMS, Varanasi",ANATOMY,"₹5,00,000*","₹21,000",0,₹0,735,-,-,4640(1),-,-,-,-,-,-,10680(1)
UP Priv-Open Quota,UR,Uttar Pradesh,"SMSR, Greater Noida",PHYSIOLOGY,"₹9,77,116*","₹32,000",0,₹0,1200,-,-,3738(2),-,-,-,-,-,-,10681(2)
UP Priv-Open Quota,UR,Uttar Pradesh,"SRMS IMS, Bareilly",PHARMACOLOGY,"₹36,000*","₹32,000*",1*,₹0*,950,-,-,3351(2),-,-,-,-,-,9205(1),10686(1)
UP Priv-Open Quota,UR,Uttar Pradesh,"Teerthanker Med Coll,Moradabad",PHARMACOLOGY,"₹10,000*",Info not available*,0,₹0,1000,-,-,4321(2),-,-,-,-,-,-,10703(1)
UP Priv-Open Quota,UR,Uttar Pradesh,"Mayo IMS, Barabanki",SPM,"₹5,00,000*","₹14,000*",0*,₹0*,736,-,-,3902(4),1702(2),-,-,-,-,-,10712(4)
UP Priv-Open Quota,UR,Uttar Pradesh,"Subharti Med Coll, Meerut",PHARMACOLOGY,₹0*,"₹30,000*",2*,Info not available*,938,-,-,4168(3),1741(2),1066(1),-,-,-,-,10717(1)
UP Priv-Open Quota,UR,Uttar Pradesh,"SMSR, Greater Noida",ANATOMY,"₹9,77,116*","₹32,000",0,₹0,1200,-,-,4282(2),-,1178(1),-,-,-,-,10719(1)
UP Priv-Open Quota,UR,Uttar Pradesh,"Career Instt of MS, Lucknow",BIOCHEMISTRY,"₹1,00,000*",Info not available*,0,₹0,600,-,-,4575(2),-,1182(2),-,-,-,-,10723(2)
UP Priv-Open Quota,UR,Uttar Pradesh,"Rama Med Coll, Kanpur",PHARMACOLOGY,"₹40,000*","₹30,000",0,₹0,730,-,-,3771(3),-,-,-,-,-,-,10725(2)
UP Priv-Open Quota,UR,Uttar Pradesh,Muzaffarnagar Medical College,MICROBIOLOGY,"₹8,93,521*","₹56,100*",1*,₹0*,857,-,-,3826(4),1616(2),710(1),-,-,-,9337(1),10729(1)
UP Priv-Open Quota,UR,Uttar Pradesh,"Era Lucknow Med Coll, Lucknow",MICROBIOLOGY,"₹6,00,000*",₹0*,0,₹0,850,-,-,2716(1),1521(1),-,-,-,-,-,10734(2)
UP Priv-Open Quota,UR,Uttar Pradesh,"FH Med Coll, Agra",MICROBIOLOGY,"₹10,000*","₹45,000",0,₹0,932,-,-,2554(1),1811(1),-,-,-,-,-,10738(2)
UP Priv-Open Quota,UR,Uttar Pradesh,"Hind IMS, Sitapur",MICROBIOLOGY,₹0*,"₹30,000",1*,₹0*,700,-,-,4732(6),1775(1),981(1),-,-,-,-,10757(3)
UP Priv-Open Quota,UR,Uttar Pradesh,"Saraswati IMS, Hapur",PHARMACOLOGY,"₹10,000*","₹25,000*",0,₹0,851,-,-,3593(2),-,-,-,-,-,-,10761(2)
UP Priv-Open Quota,UR,Uttar Pradesh,"Subharti Med Coll, Meerut",BIOCHEMISTRY,₹0*,"₹30,000*",2*,Info not available*,938,-,-,4693(3),-,-,-,-,-,-,10768(1)
UP Priv-Open Quota,UR,Uttar Pradesh,"TS Misra Med Coll, Lucknow",BIOCHEMISTRY,₹0*,"₹10,000",0,₹0,735,-,-,-,2088(1),-,-,-,-,-,10791(1)
UP Priv-Open Quota,UR,Uttar Pradesh,"IIMSR, Lucknow",MICROBIOLOGY,"₹6,00,000*",Info not available*,0,₹0,540,-,-,4232(2),-,-,-,-,-,9802(1),10811(4)
UP Priv-Open Quota,UR,Uttar Pradesh,"Rama Med Coll, Kanpur",BIOCHEMISTRY,"₹40,000*","₹30,000",0,₹0,730,-,-,4361(2),-,-,-,-,-,-,10814(1)
UP-DNB InS,UR Service,Uttar Pradesh,"Govt IMS, Greater Noida",DNBRADIO DIAGNOSIS,-,-,-,-,300,1(1),2(1),-,-,-,-,-,-,-,-
UP-DNB InS,UR Service,Uttar Pradesh,"AutonomousStateMC,Shahjahanpur",DMRD(NBEMS),"₹1,25,000","₹80,000*",0*,₹0*,312,2(1),5(1),-,-,-,-,-,-,-,-
UP-Govt Quota,UR,Uttar Pradesh,"BRD Med Coll, Gorakhpur",RADIO DIAGNOSIS,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",1050,9(1),9(1),-,-,-,-,-,-,-,-
UP-DNB InS,BC Service,Uttar Pradesh,"Balrampur Hospital, Lucknow",DNBORTHOPAEDICS,-,-,-,-,656,11(1),12(1),-,-,-,-,-,-,-,-
UP-DNB InS,UR Service,Uttar Pradesh,"Govt IMS, Greater Noida",DNBGENERAL MEDICINE,-,-,-,-,300,12(1),13(1),-,-,-,-,-,-,-,-
UP-DNB InS,UR Service,Uttar Pradesh,"UrsalaHorsmanMemHosp, Kanpur",DNBGENERAL MEDICINE,"₹1,25,000","₹70,000",0*,₹0*,550,13(1),14(1),-,-,-,-,-,-,-,-
UP-DNB InS,UR Service,Uttar Pradesh,"UrsalaHorsmanMemHosp, Kanpur",DTBCD(NBEMS),"₹1,25,000","₹70,000",0*,₹0*,550,16(1),17(1),-,-,-,-,-,-,-,-
UP-DNB InS,UR Service,Uttar Pradesh,"Govt IMS, Greater Noida",DNBPAEDIATRICS,-,-,-,-,300,22(1),23(1),-,-,-,-,-,-,-,-
UP-DNB InS,UR Service,Uttar Pradesh,"Govt IMS, Greater Noida",DNBANAESTHESIOLOGY,-,-,-,-,300,25(1),26(1),-,-,-,-,-,-,-,-
UP-DNB InS,SC Service,Uttar Pradesh,"ShyamaPrasad (Civil), Lucknow",DNBGENERAL MEDICINE,"₹1,25,000","₹70,000*",0*,₹0*,401,37(1),38(1),-,-,-,-,-,-,-,-
UP-Govt Quota,EW,Uttar Pradesh,"SGPGI, Lucknow",RADIO DIAGNOSIS,"₹61,600*","₹1,11,780",2*,"₹40,00,000*",1609,38(1),39(1),-,-,-,-,-,-,-,-
UP-DNB InS,BC Service,Uttar Pradesh,"AutonomousStateMC,Rampur",DMRD(NBEMS),"₹1,25,000","₹80,000*",0*,₹0*,Info Not Available,38(1),39(1),-,-,-,-,-,-,-,-
UP-DNB InS,BC Service,Uttar Pradesh,"Autonomous State MC, Firozabad",DNBGENERAL MEDICINE,"₹1,25,000","₹80,000*",0*,₹0*,244,40(1),41(1),-,-,-,-,-,-,-,-
UP-DNB InS,BC Service,Uttar Pradesh,"Autonomous State MC, Firozabad",DMRD(NBEMS),-,-,-,-,244,41(1),-,-,-,-,-,-,-,-,-
UP-DNB InS,BC Service,Uttar Pradesh,"Govt IMS, Greater Noida",DNBGENERAL MEDICINE,-,-,-,-,300,19(1),42(1),-,-,-,-,-,-,-,-
UP-DNB InS,BC Service,Uttar Pradesh,"Balrampur Hospital, Lucknow",DNBGENERAL MEDICINE,"₹1,25,000","₹70,000*",0*,₹0*,656,10(1),43(1),-,-,-,-,-,-,-,-
UP-DNB InS,UR Service,Uttar Pradesh,"PL Sharma Dist Hosp, Meerut",DNBGENERAL MEDICINE,"₹1,25,000","₹70,000",0*,₹0*,250,6(1),44(1),-,-,-,-,-,-,-,-
UP-DNB InS,BC Service,Uttar Pradesh,"ShyamaPrasad (Civil), Lucknow",DNBTBRD,-,-,-,-,401,4(1),47(1),-,-,-,-,-,-,-,-
UP-DNB InS,BC Service,Uttar Pradesh,"UrsalaHorsmanMemHosp, Kanpur",DNBEMERGENCY MEDICINE,-,-,-,-,550,54(1),55(1),-,-,-,-,-,-,-,-
UP-DNB InS,UR Service,Uttar Pradesh,"MaharajaSuhelDevMed,Bahraich,UP",DGO(NBEMS),"₹1,25,000","₹80,000*",0*,₹0*,550,57(1),58(1),-,-,-,-,-,-,-,-
UP-DNB InS,UR Service,Uttar Pradesh,"Balrampur Hospital, Lucknow",DNBENT,-,-,-,-,656,52(1),59(1),-,-,-,-,-,-,-,-
UP-DNB InS,BC Service,Uttar Pradesh,"TejBahadurSapru Hosp,Allahabad",DCH(NBEMS),"₹1,25,000","₹70,000*",0*,₹0*,171,59(1),60(1),-,-,-,-,-,-,-,-
UP-DNB InS,BC Service,Uttar Pradesh,"Balrampur Hospital, Lucknow",DNBGENERAL SURGERY,"₹1,25,000","₹70,000*",0*,₹0*,656,61(1),49(1),-,-,-,-,-,-,-,-
UP-DNB InS,BC Service,Uttar Pradesh,"ShyamaPrasad (Civil), Lucknow",DNBPAEDIATRICS,"₹1,25,000","₹70,000",0*,₹0*,401,42(1),63(1),-,-,-,-,-,-,-,-
UP-DNB InS,SC Service,Uttar Pradesh,"TejBahadurSapru Hosp,Allahabad",DNBGENERAL MEDICINE,"₹1,25,000","₹70,000*",0*,₹0*,171,39(1),64(1),-,-,-,-,-,-,-,-
UP-DNB InS,UR Service,Uttar Pradesh,"MaharajaSuhelDevMed,Bahraich,UP",DCH(NBEMS),"₹1,25,000","₹80,000*",0*,₹0*,550,64(1),65(1),-,-,-,-,-,-,-,-
UP-DNB InS,UR Service,Uttar Pradesh,"UrsalaHorsmanMemHosp, Kanpur",DLO(NBEMS),"₹1,25,000","₹70,000",0*,₹0*,550,69(1),-,-,-,-,-,-,-,-,-
UP-DNB InS,BC Service,Uttar Pradesh,"TejBahadurSapru Hosp,Allahabad",DNBGENERAL SURGERY,-,-,-,-,171,55(1),70(1),-,-,-,-,-,-,-,-
UP-DNB InS,UR Service,Uttar Pradesh,"Rani DurgavatiMedColl,Banda,UP",DA(NBEMS),-,-,-,-,430,72(1),73(1),-,-,-,-,-,-,-,-
UP-DNB InS,BC Service,Uttar Pradesh,"UrsalaHorsmanMemHosp, Kanpur",DLO(NBEMS),"₹1,25,000","₹70,000",0*,₹0*,550,75(1),-,-,-,-,-,-,-,-,-
UP-DNB InS,BC Service,Uttar Pradesh,"Rani DurgavatiMedColl,Banda,UP",DCH(NBEMS),"₹1,25,000","₹80,000*",0*,₹0*,430,74(1),75(1),-,-,-,-,-,-,-,-
UP-DNB InS,BC Service,Uttar Pradesh,"Autonomous State MC, Ayodhya",DTBCD(NBEMS),"₹1,25,000","₹80,000*",0*,₹0*,300,45(1),76(1),-,-,-,-,-,-,-,-
UP-Govt Quota,BC,Uttar Pradesh,"S N Med Coll, Agra",RADIO DIAGNOSIS,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",976,72(1),78(1),-,-,-,-,-,-,-,-
UP-DNB InS,BC Service,Uttar Pradesh,"VeeranganaAwantiBaiWom,Lucknow",DGO(NBEMS),"₹1,25,000","₹70,000",0*,₹0*,326,77(1),78(1),-,-,-,-,-,-,-,-
UP-DNB InS,SC Service,Uttar Pradesh,"Government Med Col, Azamgarh,UP",DGO(NBEMS),"₹1,25,000","₹80,000*",0*,₹0*,550,80(1),81(1),-,-,-,-,-,-,-,-
UP-Govt Quota,EW,Uttar Pradesh,"LLRM Med Coll, Meerut",RADIO DIAGNOSIS,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",1090,82(1),83(1),-,-,-,-,-,-,-,-
UP-Govt Quota,EW,Uttar Pradesh,"S N Med Coll, Agra",DERMATOLOGY,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",976,86(1),87(1),-,-,-,-,-,-,-,-
UP-DNB InS,SC Service,Uttar Pradesh,"Autonomous State MC, Ayodhya",DNBANAESTHESIOLOGY,-,-,-,-,300,88(1),89(1),-,-,-,-,-,-,-,-
UP-DNB InS,SC Service,Uttar Pradesh,"Autonomous State MC, Ayodhya",DNBGENERAL MEDICINE,-,-,-,-,300,89(1),90(1),-,-,-,-,-,-,-,-
UP-Govt Quota,BC,Uttar Pradesh,"MLN Med Coll, Allahabad",DERMATOLOGY,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",Info Not Available,101(1),102(1),-,-,-,-,-,-,-,-
UP-Govt Quota,BC,Uttar Pradesh,"Dr RML IMS, Lucknow",GENERAL MEDICINE,"₹37,500*","₹1,08,672",2*,"₹40,00,000*",Info Not Available,65(1),115(1),-,-,-,-,-,-,-,-
UP-Govt Quota,BC,Uttar Pradesh,"MLB Med Coll, Jhansi",RADIO DIAGNOSIS,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",700,74(1),127(1),-,-,-,-,-,-,-,-
UP-Govt Quota,EW,Uttar Pradesh,"LLRM Med Coll, Meerut",GENERAL MEDICINE,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",1090,150(1),151(1),10(1),-,-,-,-,-,-,-
UP-Govt Quota,EW,Uttar Pradesh,"Shaik-ul-Hind, Saharanpur",GENERAL MEDICINE,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",500,175(1),176(1),-,-,-,-,-,-,-,-
UP-Govt Quota,BC Service,Uttar Pradesh,"MLB Med Coll, Jhansi",DMRD,"₹40,000","₹1,00,980*",2*,"₹20,00,000*",700,245(1),247(1),-,-,-,-,-,-,-,-
UP-Govt Quota,UR,Uttar Pradesh,"Dr RML IMS, Lucknow",OBG,"₹37,500*","₹1,08,672",2*,"₹40,00,000*",Info Not Available,257(2),261(2),-,-,-,-,-,-,-,-
UP-Govt Quota,BC,Uttar Pradesh,"Super Spec Paediatric, Noida",PAEDIATRICS,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",312,270(1),274(1),-,-,-,-,-,-,-,-
UP-Govt Quota,EW,Uttar Pradesh,"GSVM Med Coll, Kanpur",PAEDIATRICS,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",2083,198(1),310(1),-,-,-,-,-,-,-,-
UP-Govt Quota,EW,Uttar Pradesh,"LLRM Med Coll, Meerut",PAEDIATRICS,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",1090,288(1),338(1),-,42(1),-,-,-,-,-,-
UP-Govt Quota,SC,Uttar Pradesh,"BRD Med Coll, Gorakhpur",DERMATOLOGY,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",1050,338(1),343(1),-,-,-,-,-,-,-,-
UP-Govt Quota,BC,Uttar Pradesh,"Dr RML IMS, Lucknow",ORTHOPAEDICS,"₹37,500*","₹1,08,672",2*,"₹40,00,000*",Info Not Available,355(1),360(1),-,-,-,-,-,-,-,-
UP-Govt Quota,EW,Uttar Pradesh,"LLRM Med Coll, Meerut",OBG,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",1090,359(1),364(1),-,-,-,-,-,-,-,-
UP-Govt Quota,UR,Uttar Pradesh,"MLN Med Coll, Allahabad",ORTHOPAEDICS,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",Info Not Available,346(3),370(3),55(1),-,9(1),-,-,-,-,-
UP-Govt Quota,EW,Uttar Pradesh,"MLN Med Coll, Allahabad",OBG,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",Info Not Available,372(1),377(1),-,-,-,-,-,-,-,-
UP-Govt Quota,UR,Uttar Pradesh,"Shaik-ul-Hind, Saharanpur",PAEDIATRICS,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",500,279(1),383(1),-,-,-,-,-,-,-,-
UP-Govt Quota,EW,Uttar Pradesh,"UP Univ of Med Sci, Etawah",PAEDIATRICS,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",1268,305(1),392(1),71(1),47(1),-,-,-,-,-,-
UP-Govt Quota,UR,Uttar Pradesh,"KGMU, Lucknow",EMERGENCY MEDICINE,"₹54,700*","₹1,09,955",2*,"₹40,00,000*",4500,396(1),403(1),-,-,-,-,-,-,-,-
UP-Govt Quota,UR,Uttar Pradesh,"SGPGI, Lucknow",OPHTHALMOLOGY,"₹61,600*","₹1,11,780",2*,"₹40,00,000*",1609,373(1),423(1),-,-,-,-,-,-,-,-
UP-Govt Quota,EW,Uttar Pradesh,"MLB Med Coll, Jhansi",ORTHOPAEDICS,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",700,439(1),448(1),-,-,-,-,-,-,-,-
UP-Govt Quota,EW,Uttar Pradesh,"BRD Med Coll, Gorakhpur",OBG,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",1050,450(1),459(1),-,-,-,-,-,-,-,-
UP-Govt Quota,BC Service,Uttar Pradesh,"LLRM Med Coll, Meerut",DDVL,"₹40,000","₹1,00,980*",2*,"₹20,00,000*",1090,394(1),476(1),-,-,-,-,-,-,-,-
UP-Govt Quota,EW,Uttar Pradesh,"MLB Med Coll, Jhansi",DMRD,"₹40,000","₹1,00,980*",2*,"₹20,00,000*",700,515(1),542(1),-,-,-,-,-,-,-,-
UP-Govt Quota,UR,Uttar Pradesh,"SGPGI, Lucknow",RADIATION ONCOLOGY,"₹61,600*","₹1,11,780",2*,"₹40,00,000*",1609,537(1),553(1),-,-,-,-,-,-,-,-
UP-Govt Quota,UR,Uttar Pradesh,"MLN Med Coll, Allahabad",PSYCHIATRY,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",Info Not Available,446(1),566(1),134(1),69(1),-,-,-,-,-,-
UP-Govt Quota,BC,Uttar Pradesh,"Shaik-ul-Hind, Saharanpur",ORTHOPAEDICS,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",500,533(1),595(1),-,-,-,-,-,-,-,-
UP-Govt Quota,EW,Uttar Pradesh,"S N Med Coll, Agra",ORTHOPAEDICS,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",976,530(1),636(1),-,-,-,-,-,-,-,-
UP-Govt Quota,BC,Uttar Pradesh,"SGPGI, Lucknow",NUCLEAR MEDICINE,"₹61,600*","₹1,11,780",2*,"₹40,00,000*",1609,618(1),637(1),-,-,-,-,-,-,-,-
UP-Govt Quota,EW,Uttar Pradesh,"Shaik-ul-Hind, Saharanpur",ORTHOPAEDICS,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",500,553(1),639(1),-,-,-,-,-,-,-,-
UP-Govt Quota,EW,Uttar Pradesh,"Shaik-ul-Hind, Saharanpur",GENERAL SURGERY,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",500,544(1),651(1),-,-,-,-,-,-,-,-
UP-Govt Quota,UR,Uttar Pradesh,"Rajkiya Med Coll, Jalaun",GENERAL SURGERY,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",Info Not Available,470(1),682(1),-,-,-,-,-,-,-,-
UP-Govt Quota,UR,Uttar Pradesh,"BRD Med Coll, Gorakhpur",DCH,"₹40,000","₹1,00,980*",2*,"₹20,00,000*",1050,678(1),700(1),-,-,-,-,-,-,-,-
UP-Govt Quota,BC,Uttar Pradesh,"Rajkiya Med Coll, Jalaun",GENERAL SURGERY,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",Info Not Available,625(1),766(1),-,-,-,-,-,-,-,-
UP-Govt Quota,UR,Uttar Pradesh,"GSVM Med Coll, Kanpur",DCH,"₹40,000","₹1,00,980*",2*,"₹20,00,000*",2083,742(1),769(1),-,-,-,-,-,-,-,-
UP-Govt Quota,UR,Uttar Pradesh,"BRD Med Coll, Gorakhpur",OPHTHALMOLOGY,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",1050,474(1),779(1),-,-,-,-,-,-,-,-
UP-Govt Quota,UR,Uttar Pradesh,"S N Med Coll, Agra",DCH,"₹40,000","₹1,00,980*",2*,"₹20,00,000*",976,828(2),846(2),-,-,-,-,-,-,-,-
UP-Govt Quota,EW,Uttar Pradesh,"Dr RML IMS, Lucknow",EMERGENCY MEDICINE,"₹37,500*","₹1,08,672",2*,"₹40,00,000*",Info Not Available,687(1),875(1),-,-,-,-,-,-,-,-
UP-Govt Quota,UR,Uttar Pradesh,"S N Med Coll, Agra",ENT,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",976,407(1),888(1),-,-,-,-,-,-,-,-
UP-Govt Quota,UR,Uttar Pradesh,"BRD Med Coll, Gorakhpur",DORTHO,"₹40,000","₹1,00,980*",2*,"₹20,00,000*",1050,863(1),895(1),-,-,-,-,-,-,-,-
UP-Govt Quota,UR,Uttar Pradesh,"BRD Med Coll, Gorakhpur",DGO,"₹40,000","₹1,00,980*",2*,"₹20,00,000*",1050,878(1),910(1),-,-,-,-,-,-,-,-
UP-Govt Quota,SC,Uttar Pradesh,"Shaik-ul-Hind, Saharanpur",OBG,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",500,912(1),950(1),-,-,-,-,-,-,-,-
UP-Govt Quota,SC,Uttar Pradesh,"Dr RML IMS, Lucknow",PAEDIATRICS,"₹37,500*","₹1,08,672",2*,"₹40,00,000*",Info Not Available,664(1),969(1),-,-,-,-,-,-,-,-
UP-Govt Quota,SC,Uttar Pradesh,"LLRM Med Coll, Meerut",ORTHOPAEDICS,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",1090,936(1),975(1),-,-,-,-,-,-,-,-
UP-Govt Quota,EW,Uttar Pradesh,"MLB Med Coll, Jhansi",DCH,"₹40,000","₹1,00,980*",2*,"₹20,00,000*",700,881(1),976(1),-,-,-,-,-,-,-,-
UP-Govt Quota,EW,Uttar Pradesh,"UP Univ of Med Sci, Etawah",OPHTHALMOLOGY,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",1268,826(1),978(1),-,-,-,-,-,-,-,-
UP-Govt Quota,BC,Uttar Pradesh,"KGMU, Lucknow",OPHTHALMOLOGY,"₹54,700*","₹1,09,955",2*,"₹40,00,000*",4500,759(1),994(1),-,-,-,-,-,-,-,-
UP-Govt Quota,BC,Uttar Pradesh,"MLB Med Coll, Jhansi",ENT,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",700,806(1),995(1),-,-,-,-,-,-,-,-
UP-Govt Quota,UR,Uttar Pradesh,"Rajkiya Med Coll, Jalaun",ANATOMY,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",Info Not Available,-,-,-,-,1045(1),-,-,-,-,-
UP-Govt Quota,UR,Uttar Pradesh,"S N Med Coll, Agra",DORTHO,"₹40,000","₹1,00,980*",2*,"₹20,00,000*",976,738(1),1046(1),194(1),151(1),-,-,-,-,-,-
UP-Govt Quota,BC,Uttar Pradesh,"BRD Med Coll, Gorakhpur",OPHTHALMOLOGY,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",1050,1032(1),1083(1),-,-,-,-,-,-,-,-
UP-Govt Quota,SC Service,Uttar Pradesh,"MLB Med Coll, Jhansi",DCH,"₹40,000","₹1,00,980*",2*,"₹20,00,000*",700,-,-,1184(1),-,-,-,-,-,-,-
